ratio,sol_nodes_num,sol_nodes_ratio,remain_ratio
0.01,1050.0,0.8735440931780366,0.8801341156747695
0.01,1044.5,0.8689683860232945,0.8726232610014147
0.01,1043.6666666666667,0.8682750970604548,0.8758498849803392
0.01,1046.0,0.870216306156406,0.8805492659017795
0.01,1043.0,0.867720465890183,0.8817394987059464
0.01,1042.3333333333333,0.8671658347199113,0.881908375797861
0.01,1039.857142857143,0.8651057760874732,0.8815034301742017
0.01,1040.625,0.8657445923460898,0.8824974741915423
0.01,1043.3333333333333,0.8679977814753188,0.8829712028894753
0.01,1043.4,0.8680532445923459,0.8831486588717142
0.02,1026.0,0.8535773710482529,0.8867761452031115
0.02,1025.5,0.8531613976705491,0.8726175533385743
0.02,1023.3333333333334,0.8513588463671659,0.8760835681991419
0.02,1028.0,0.8552412645590682,0.8780126337405354
0.02,1027.4,0.8547420965058237,0.8765817297621818
0.02,1027.3333333333333,0.8546866333887965,0.8748074279777599
0.02,1028.2857142857142,0.8554789636320418,0.8726232056933227
0.02,1029.125,0.8561772046589018,0.8722637923766153
0.02,1029.888888888889,0.8568127195415048,0.8738996267091984
0.02,1027.8,0.8550748752079868,0.871657343363173
0.03,1030.0,0.8569051580698835,0.8879310344827587
0.03,1025.5,0.8531613976705491,0.8799176948673401
0.03,1026.3333333333333,0.8538546866333888,0.8767613873205354
0.03,1019.75,0.8483777038269551,0.8736470992630896
0.03,1022.8,0.8509151414309484,0.875538839820028
0.03,1022.6666666666666,0.8508042151968941,0.8750754208861747
0.03,1023.5714285714286,0.8515569289279771,0.8740106835733582
0.03,1024.5,0.8523294509151415,0.8742538256118201
0.03,1023.8888888888889,0.8518210390090589,0.8731469308425867
0.03,1024.2,0.8520798668885192,0.8737603199501087
0.04,1017.0,0.846089850249584,0.8633276740237691
0.04,1018.0,0.8469217970049917,0.8645440409201258
0.04,1018.6666666666666,0.8474764281752635,0.8649874817226418
0.04,1018.25,0.8471297836938436,0.8640242692090008
0.04,1019.2,0.8479201331114808,0.8666911134804082
0.04,1017.8333333333334,0.8467831392124237,0.8677520937034489
0.04,1016.5714285714286,0.8457333016401235,0.8656326966679241
0.04,1016.25,0.8454658901830283,0.8666958509637441
0.04,1015.8888888888889,0.8451654649657977,0.8674269633087687
0.04,1015.7,0.8450083194675541,0.8663985526921776
0.05,1020.0,0.848585690515807,0.8800690250215704
0.05,1015.0,0.8444259567387687,0.8735109073605706
0.05,1018.6666666666666,0.8474764281752635,0.8769142483178998
0.05,1016.0,0.8452579034941764,0.873439110895959
0.05,1016.0,0.8452579034941763,0.8715404043630258
0.05,1016.6666666666666,0.8458125346644482,0.8718316155080009
0.05,1017.7142857142857,0.846684097932018,0.8739385399468703
0.05,1017.875,0.8468178036605658,0.8726411377077488
0.05,1017.8888888888889,0.8468293584766131,0.8725227160141937
0.05,1015.8,0.8450915141430949,0.8710707886468535
0.06,1024.0,0.8519134775374376,0.8700084961767205
0.06,1010.5,0.8406821963394343,0.8640059692587561
0.06,1011.0,0.8410981697171381,0.8638310557288179
0.06,1009.75,0.8400582362728786,0.864496892141144
0.06,1011.0,0.8410981697171381,0.8660181145712842
0.06,1012.6666666666666,0.8424847476428176,0.8679987584167409
0.06,1009.7142857142857,0.8400285238887568,0.8651222569090989
0.06,1010.125,0.8403702163061564,0.8651160482369646
0.06,1009.3333333333334,0.8397115917914586,0.8636772123288264
0.06,1007.9,0.8385191347753743,0.8623522261386789
0.07,1014.0,0.8435940099833611,0.8688946015424165
0.07,1001.0,0.8327787021630616,0.8552309464270855
0.07,1002.3333333333334,0.8338879645036051,0.8572148040447921
0.07,998.25,0.8304908485856906,0.8574454807533505
0.07,1001.0,0.8327787021630616,0.8576272921514505
0.07,1002.3333333333334,0.8338879645036051,0.8605408122655555
0.07,1002.8571428571429,0.8343237461373901,0.8596049552623024
0.07,1003.75,0.8350665557404326,0.862032490771834
0.07,1003.6666666666666,0.8349972268441487,0.8623238998431628
0.07,1004.4,0.8356073211314475,0.8619878565028568
0.08,1001.0,0.8327787021630616,0.8607050730868444
0.08,999.5,0.8315307820299501,0.8700001136359332
0.08,998.6666666666666,0.8308374930671104,0.8652647395627251
0.08,1005.5,0.836522462562396,0.8698787872301834
0.08,1002.8,0.8342762063227953,0.8667901960201501
0.08,1003.3333333333334,0.8347199112590128,0.8672401734336744
0.08,1000.1428571428571,0.8320656049441407,0.8650005058002924
0.08,998.75,0.8309068219633944,0.8636327828170521
0.08,1002.5555555555555,0.8340728415603623,0.865942230083955
0.08,1002.0,0.8336106489184691,0.8650009280377589
0.09,1002.0,0.8336106489184693,0.8615649183147034
0.09,994.5,0.8273710482529119,0.8621635780384707
0.09,997.6666666666666,0.8300055463117028,0.8640295360360187
0.09,995.75,0.8284109816971714,0.8623078663127284
0.09,996.0,0.8286189683860232,0.8649121402845988
0.09,993.8333333333334,0.82681641708264,0.8612689791108078
0.09,993.5714285714286,0.8265985262657475,0.8605034488766865
0.09,994.125,0.8270590682196339,0.8610427708000297
0.09,994.7777777777778,0.8276021445738584,0.861738317226508
0.09,991.8,0.8251247920133112,0.8610383561858767
0.1,1012.0,0.8419301164725458,0.8664383561643836
0.1,1007.5,0.8381863560732113,0.8600276887204896
0.1,1003.6666666666666,0.8349972268441487,0.8605490243142365
0.1,1001.25,0.8329866888519135,0.8624423359212668
0.1,998.2,0.8304492512479202,0.8606897994729442
0.1,996.8333333333334,0.829312257348863,0.8589940768803744
0.1,996.1428571428571,0.8287378179225102,0.860373707128387
0.1,997.75,0.8300748752079867,0.8625009067808169
0.1,997.8888888888889,0.8301904233684599,0.8631892118244943
0.1,996.8,0.8292845257903494,0.8611572248862804
0.11,983.0,0.8178036605657238,0.8445017182130584
0.11,973.0,0.8094841930116472,0.8464799339963971
0.11,979.0,0.8144758735440932,0.8523176310920473
0.11,981.5,0.8165557404326124,0.8557443529162334
0.11,980.8,0.8159733777038269,0.8532161719881591
0.11,982.5,0.8173876871880199,0.8538912159878258
0.11,981.0,0.8161397670549084,0.8538182077086168
0.11,980.25,0.8155158069883527,0.8546593342163548
0.11,978.8888888888889,0.8143834350157145,0.8537142799871871
0.11,979.8,0.8151414309484192,0.8535887536278126
0.12,975.0,0.8111480865224625,0.8560140474100087
0.12,981.0,0.8161397670549084,0.8563924403716711
0.12,983.3333333333334,0.8180809761508597,0.8583046751983333
0.12,982.0,0.8169717138103162,0.8561524855473165
0.12,979.0,0.8144758735440932,0.8554687256512571
0.12,978.6666666666666,0.8141985579589573,0.8549790282114169
0.12,979.5714285714286,0.8149512716900403,0.8557337397145893
0.12,979.875,0.8152038269550749,0.8556921093582797
0.12,980.6666666666666,0.8158624514697725,0.8562269490915019
0.12,981.9,0.8168885191347753,0.8578626021612621
0.13,976.0,0.8119800332778702,0.8614298323036187
0.13,978.0,0.8136439267886855,0.8527648730854872
0.13,972.3333333333334,0.8089295618413755,0.8512401301593746
0.13,975.0,0.8111480865224626,0.8519400889314337
0.13,972.8,0.8093178036605657,0.8517197675264356
0.13,974.5,0.8107321131447587,0.8559157444224906
0.13,974.5714285714286,0.8107915379130021,0.8569037607060033
0.13,974.375,0.8106281198003327,0.8574235339805847
0.13,973.1111111111111,0.8095766315400258,0.8549556401114882
0.13,971.5,0.8082362728785357,0.8537030338468183
0.14,968.0,0.8053244592346089,0.851363236587511
0.14,968.5,0.8057404326123128,0.8548224508889726
0.14,972.6666666666666,0.8092068774265114,0.856472343829575
0.14,965.75,0.8034525790349418,0.8512401995167436
0.14,968.2,0.8054908485856906,0.8531752582049442
0.14,967.6666666666666,0.8050471436494732,0.8556136744034007
0.14,968.2857142857143,0.8055621583075826,0.8538143228252666
0.14,970.75,0.80761231281198,0.8537369279816074
0.14,971.1111111111111,0.8079127380292106,0.8528201705515522
0.14,971.0,0.8078202995008319,0.8534548939746964
0.15,964.0,0.8019966722129783,0.8471001757469244
0.15,968.0,0.8053244592346089,0.8498658773471464
0.15,964.0,0.8019966722129782,0.8458644265574607
0.15,961.25,0.7997088186356072,0.8459880179642767
0.15,960.2,0.7988352745424292,0.8455459306997533
0.15,960.5,0.7990848585690515,0.8485474018548214
0.15,959.1428571428571,0.7979557879724268,0.8476603948076123
0.15,960.25,0.7988768718801996,0.8485933048206182
0.15,960.1111111111111,0.7987613237197263,0.8480215675411261
0.15,961.3,0.7997504159733777,0.8491610553493476
0.16,950.0,0.7903494176372712,0.8482142857142857
0.16,950.5,0.790765391014975,0.8437894023452276
0.16,955.3333333333334,0.7947864669994452,0.8446900109202101
0.16,953.0,0.7928452579034941,0.8446782224758719
0.16,955.8,0.7951747088186355,0.8501339215334477
0.16,953.8333333333334,0.7935385468663338,0.8522596817166299
0.16,955.0,0.7945091514143094,0.8516975150415659
0.16,954.0,0.7936772046589018,0.8511163632284544
0.16,954.5555555555555,0.7941393973007949,0.8519422880542593
0.16,955.7,0.7950915141430948,0.8514106359359499
0.17,956.0,0.7953410981697171,0.8452696728558797
0.17,951.0,0.7911813643926788,0.8491452061303745
0.17,950.0,0.7903494176372711,0.8459905153358092
0.17,954.75,0.7943011647254574,0.8490633027994654
0.17,951.2,0.7913477537437602,0.8450913502041741
0.17,953.0,0.792845257903494,0.84778203385412
0.17,953.8571428571429,0.7935583551224149,0.847695049714435
0.17,954.125,0.7937811980033278,0.8496825813275922
0.17,955.1111111111111,0.7946015899426881,0.8502157303805158
0.17,954.6,0.7941763727121465,0.850856916585025
0.18,949.0,0.7895174708818635,0.844306049822064
0.18,956.5,0.7957570715474209,0.8505974693554765
0.18,957.0,0.7961730449251249,0.8484159340490255
0.18,949.0,0.7895174708818635,0.8424171198772326
0.18,946.0,0.7870216306156406,0.841317208446589
0.18,945.6666666666666,0.7867443150305048,0.8428394154472326
0.18,946.5714285714286,0.7874970287615879,0.8439708713535963
0.18,948.25,0.7888935108153078,0.8449518859925156
0.18,945.1111111111111,0.7862821223886116,0.843326666409713
0.18,944.4,0.7856905158069883,0.8431195603068584
0.19,925.0,0.7695507487520798,0.8156966490299824
0.19,935.0,0.7778702163061564,0.8354501344697423
0.19,937.0,0.7795341098169718,0.8410851138010842
0.19,941.5,0.7832778702163061,0.8422841630744624
0.19,941.2,0.7830282861896839,0.8441171855320337
0.19,941.8333333333334,0.783555185801442,0.8441816581846484
0.19,940.5714285714286,0.7825053482291419,0.8433378402460637
0.19,941.125,0.7829658901830283,0.8434836128962707
0.19,941.1111111111111,0.782954335366981,0.8422902517780027
0.19,940.8,0.7826955074875208,0.8419610477093258
0.2,923.0,0.7678868552412645,0.8368087035358114
0.2,936.5,0.7791181364392679,0.8529880663150238
0.2,937.3333333333334,0.7798114254021075,0.8478736974957726
0.2,942.5,0.7841098169717138,0.8508962964611472
0.2,940.4,0.7823627287853577,0.848796387935374
0.2,940.6666666666666,0.7825845812534665,0.8499279617899234
0.2,942.8571428571429,0.7844069408129309,0.8494764030323853
0.2,943.625,0.7850457570715474,0.8504508409098864
0.2,944.0,0.7853577371048253,0.8510939361433268
0.2,945.0,0.7861896838602329,0.8511631139575655
0.21,945.0,0.7861896838602329,0.8414959928762245
0.21,946.0,0.7870216306156406,0.8519866121029573
0.21,942.3333333333334,0.783971159179146,0.8480150340045473
0.21,940.25,0.7822379367720467,0.8446797294801753
0.21,937.4,0.7798668885191349,0.8433455935388914
0.21,937.8333333333334,0.7802273987798115,0.8413084779638124
0.21,936.4285714285714,0.7790587116710246,0.8423020174137458
0.21,934.5,0.7774542429284526,0.8428276843546745
0.21,935.6666666666666,0.7784248474764282,0.8441168727315813
0.21,935.9,0.7786189683860233,0.8438307459965397
0.22,924.0,0.7687188019966722,0.8446069469835467
0.22,932.5,0.7757903494176372,0.8504199430095167
0.22,933.6666666666666,0.776760953965613,0.8503253752670167
0.22,939.75,0.7818219633943428,0.8506329203391514
0.22,938.2,0.780532445923461,0.8488893534348261
0.22,933.3333333333334,0.7764836383804771,0.8440173526895266
0.22,933.0,0.7762063227953411,0.8445727712098102
0.22,931.5,0.7749584026622296,0.8436602657176749
0.22,930.6666666666666,0.7742651136993899,0.8432535695268222
0.22,930.1,0.7737936772046589,0.8423366886787387
0.23,925.0,0.7695507487520798,0.8355916892502259
0.23,920.0,0.7653910149750416,0.8429817182310608
0.23,921.6666666666666,0.7667775929007211,0.8405183752374491
0.23,924.75,0.769342762063228,0.8418924046164926
0.23,924.8,0.7693843594009984,0.8421556739210884
0.23,924.6666666666666,0.7692734331669441,0.8416692378043583
0.23,924.1428571428571,0.7688376515331591,0.8428066318765876
0.23,926.0,0.7703826955074875,0.842161422874173
0.23,926.8888888888889,0.7711222037345166,0.8425895417496674
0.23,926.7,0.7709650582362728,0.8434271837108552
0.24,943.0,0.7845257903494176,0.8549410698096102
0.24,942.0,0.78369384359401,0.8509628841397285
0.24,939.6666666666666,0.7817526344980589,0.8521958532899836
0.24,936.75,0.7793261231281199,0.8525783527089781
0.24,936.0,0.778702163061564,0.8516990458035462
0.24,933.6666666666666,0.776760953965613,0.8509869499343278
0.24,931.7142857142857,0.7751366769669599,0.8502157049857263
0.24,927.75,0.7718386023294509,0.8500708173342084
0.24,926.8888888888889,0.7711222037345166,0.8494003595468194
0.24,926.9,0.7711314475873544,0.8479738371056509
0.25,927.0,0.7712146422628952,0.8306451612903226
0.25,921.0,0.7662229617304492,0.830853915795025
0.25,921.0,0.7662229617304493,0.8347809270899434
0.25,923.5,0.7683028286189684,0.8419947862265486
0.25,924.2,0.7688851913477537,0.8419881995534458
0.25,920.6666666666666,0.7659456461453132,0.8384750147793868
0.25,920.4285714285714,0.7657475635845019,0.8359122575660051
0.25,921.625,0.7667429284525791,0.8391618722655277
0.25,921.7777777777778,0.7668700314290997,0.8408805119726501
0.25,921.2,0.7663893510815308,0.842240221969415
0.26,898.0,0.7470881863560732,0.8268876611418048
0.26,910.5,0.7574875207986689,0.8475924665069325
0.26,912.3333333333334,0.7590127565169164,0.8506868392241415
0.26,913.0,0.759567387687188,0.8494291774772559
0.26,914.0,0.7603993344425957,0.8476752101136729
0.26,914.8333333333334,0.7610926234054354,0.8474334547141259
0.26,914.4285714285714,0.7607558830520561,0.8442771564000846
0.26,916.125,0.762167221297837,0.8452622547334532
0.26,917.4444444444445,0.7632649288223332,0.8455956991089968
0.26,915.2,0.7613976705490849,0.8450736878835432
0.27,913.0,0.759567387687188,0.85969868173258
0.27,916.0,0.762063227953411,0.844935158391132
0.27,915.6666666666666,0.7617859123682752,0.8443960963774981
0.27,909.75,0.7568635607321132,0.8413194603428251
0.27,915.2,0.7613976705490849,0.8432644692733519
0.27,914.8333333333334,0.7610926234054354,0.8428370270341161
0.27,912.0,0.7587354409317804,0.8401639132010393
0.27,909.125,0.7563435940099834,0.8387081957191294
0.27,910.4444444444445,0.7574413015344796,0.8383798601996213
0.27,910.9,0.757820299500832,0.8386411388855416
0.28,932.0,0.7753743760399334,0.8597785977859779
0.28,919.5,0.7649750415973378,0.8497967063003964
0.28,914.3333333333334,0.7606766500277317,0.8500055809327822
0.28,909.5,0.7566555740432612,0.8450644825455977
0.28,912.2,0.7589018302828618,0.8466615675521899
0.28,908.8333333333334,0.7561009428729895,0.8429511830649026
0.28,906.8571428571429,0.7544568576182552,0.8423582104674664
0.28,908.75,0.7560316139767055,0.8429917429825624
0.28,905.5555555555555,0.75337400628582,0.8412224014481591
0.28,906.8,0.7544093178036606,0.8401770843802663
0.29,916.0,0.762063227953411,0.8419117647058824
0.29,914.5,0.7608153078202995,0.8452123879291493
0.29,918.3333333333334,0.7640044370493623,0.8463957929915685
0.29,913.75,0.7601913477537439,0.8470609956870726
0.29,910.2,0.7572379367720468,0.8443464709682628
0.29,907.5,0.754991680532446,0.8413300073842116
0.29,909.5714285714286,0.7567149988115048,0.8433239448397934
0.29,906.625,0.7542637271214643,0.8414131246320153
0.29,906.0,0.7537437603993344,0.8411361025075808
0.29,907.6,0.7550748752079868,0.8423138891115867
0.3,889.0,0.7396006655574043,0.821626617375231
0.3,884.5,0.7358569051580699,0.8310616372453996
0.3,894.3333333333334,0.7440377149195786,0.8409211919363555
0.3,895.5,0.7450083194675541,0.8397606613941271
0.3,895.8,0.7452579034941763,0.8383823452712905
0.3,899.0,0.7479201331114808,0.8394645121028067
0.3,896.4285714285714,0.7457808414547182,0.837939075150074
0.3,899.375,0.7482321131447587,0.8403728324152151
0.3,899.5555555555555,0.7483823257533739,0.8403853037720652
0.3,898.9,0.74783693843594,0.8401965386530745
0.31,895.0,0.7445923460898503,0.8451369216241738
0.31,901.5,0.75,0.8421618064682791
0.31,905.6666666666666,0.7534664448141987,0.844063344077183
0.31,903.25,0.7514559068219635,0.8482252217946787
0.31,901.6,0.7500831946755409,0.846026388848278
0.31,901.5,0.75,0.8432970060537369
0.31,898.5714285714286,0.7475635845020204,0.8437262384810815
0.31,899.375,0.7482321131447587,0.8442820144347702
0.31,900.6666666666666,0.7493067110371602,0.8440239388937534
0.31,900.2,0.74891846921797,0.8439112910062596
0.32,904.0,0.7520798668885191,0.842497670083877
0.32,895.0,0.7445923460898503,0.8391733633438253
0.32,888.3333333333334,0.7390460343871327,0.8343468039634298
0.32,889.5,0.7400166389351082,0.8396010991411547
0.32,887.4,0.738269550748752,0.8362876208859575
0.32,888.8333333333334,0.7394620077648364,0.8362098333253626
0.32,888.5714285714286,0.7392441169479439,0.8357318356739191
0.32,888.375,0.7390806988352745,0.8365597531757429
0.32,888.3333333333334,0.7390460343871326,0.8377562521867503
0.32,887.4,0.738269550748752,0.836905155269962
0.33,892.0,0.7420965058236273,0.8367729831144465
0.33,889.5,0.7400166389351082,0.8464752946460263
0.33,894.3333333333334,0.7440377149195786,0.8526741198756603
0.33,891.25,0.7414725457570717,0.8469373867082504
0.33,888.4,0.7391014975041598,0.8449163215803408
0.33,886.3333333333334,0.7373821408763174,0.8419628458873
0.33,883.8571428571429,0.7353220822438793,0.8405932220358575
0.33,884.0,0.7354409317803661,0.8404763747842217
0.33,884.3333333333334,0.735718247365502,0.8426823083543765
0.33,885.8,0.7369384359400998,0.8432253982736558
0.34,891.0,0.7412645590682196,0.853448275862069
0.34,890.5,0.7408485856905158,0.8505336617405583
0.34,886.0,0.7371048252911813,0.8449058378650617
0.34,886.75,0.737728785357737,0.8429543313178169
0.34,882.8,0.7344425956738767,0.8404554190772421
0.34,882.6666666666666,0.7343316694398224,0.8401133562018842
0.34,883.0,0.7346089850249583,0.8402764128661452
0.34,884.0,0.7354409317803661,0.8404118329292651
0.34,884.5555555555555,0.7359031244222591,0.8402193231907933
0.34,883.3,0.7348585690515808,0.839642366948269
0.35,867.0,0.721297836938436,0.828080229226361
0.35,879.0,0.7312811980033278,0.8419940051030941
0.35,875.0,0.7279534109816973,0.8454984616124855
0.35,875.0,0.7279534109816972,0.840103130578479
0.35,874.8,0.7277870216306157,0.8377697082542523
0.35,875.6666666666666,0.7285080421519691,0.8397115651153518
0.35,876.2857142857143,0.7290230568100785,0.8403998773102798
0.35,876.5,0.7292013311148087,0.8398737021703042
0.35,877.4444444444445,0.729987058606027,0.8375195576491716
0.35,875.2,0.7281198003327787,0.8360582659843507
0.36,888.0,0.7387687188019967,0.844106463878327
0.36,885.5,0.7366888519134775,0.8417300380228137
0.36,889.3333333333334,0.7398779811425401,0.8451039759658263
0.36,884.0,0.7354409317803661,0.8451230160542139
0.36,881.0,0.7329450915141431,0.8420965026236958
0.36,877.0,0.7296173044925124,0.8393514528928999
0.36,876.4285714285714,0.7291419063465652,0.8379938037289495
0.36,874.375,0.7274334442595674,0.8377149378352313
0.36,873.1111111111111,0.7263819559992605,0.8371030884261308
0.36,874.3,0.7273710482529118,0.8387351132382911
0.37,847.0,0.7046589018302829,0.8215324927255092
0.37,851.5,0.7084026622296173,0.8234952723993988
0.37,855.0,0.7113144758735442,0.8282323519915655
0.37,851.75,0.7086106489184694,0.8275468130132819
0.37,851.6,0.7084858569051582,0.8271198946395295
0.37,857.0,0.7129783693843595,0.8295840391837349
0.37,857.5714285714286,0.7134537675303066,0.8279921856773133
0.37,856.375,0.7124584026622296,0.8269086214048471
0.37,857.4444444444445,0.7133481234978739,0.8285403057342298
0.37,861.1,0.7163893510815308,0.8300258978023163
0.38,862.0,0.7171381031613977,0.8264621284755513
0.38,867.0,0.721297836938436,0.827286144959523
0.38,857.3333333333334,0.7132556849694952,0.8294677118967302
0.38,855.5,0.711730449251248,0.8333333882963051
0.38,852.6,0.7093178036605657,0.8330366413986663
0.38,854.5,0.7108985024958403,0.8341388921276544
0.38,854.0,0.7104825291181365,0.8341638683223032
0.38,855.125,0.7114184692179701,0.8337191788147389
0.38,856.7777777777778,0.7127934923276023,0.8357621343518106
0.38,857.4,0.7133111480865225,0.835648203315082
0.39,860.0,0.7154742096505824,0.8309178743961353
0.39,849.0,0.7063227953410982,0.8226503852058422
0.39,851.0,0.7079866888519136,0.8289454011608502
0.39,854.75,0.7111064891846923,0.8356418571947484
0.39,852.6,0.7093178036605658,0.8351472468614256
0.39,854.3333333333334,0.7107598447032725,0.8347913028864519
0.39,858.2857142857143,0.7140480152127407,0.8349666820949546
0.39,857.625,0.7134983361064893,0.8360607330843216
0.39,857.2222222222222,0.7131632464411167,0.8361934185150397
0.39,858.3,0.7140599001663894,0.835715839115643
0.4,856.0,0.7121464226289518,0.8466864490603363
0.4,849.5,0.706738768718802,0.8333626797830864
0.4,844.3333333333334,0.7024403771491959,0.8338533981336692
0.4,844.25,0.702371048252912,0.8391691772729977
0.4,845.4,0.7033277870216308,0.8360640239889408
0.4,847.3333333333334,0.7049362174154189,0.8374425158856936
0.4,847.2857142857143,0.7048966009032566,0.8371372593193238
0.4,848.125,0.7055948419301166,0.8356351985227658
0.4,847.6666666666666,0.7052135330005548,0.8363774397159559
0.4,848.1,0.7055740432612314,0.8345055306771819
0.41,840.0,0.6988352745424293,0.8333333333333334
0.41,853.0,0.7096505823627288,0.8366472680245716
0.41,850.6666666666666,0.7077093732667775,0.8414670586293925
0.41,848.75,0.7061148086522462,0.8410106525377814
0.41,845.2,0.703161397670549,0.8398436979096221
0.41,845.0,0.7029950083194675,0.8387312158460408
0.41,844.7142857142857,0.7027573092464939,0.8360608865117259
0.41,843.5,0.7017470881863561,0.8350999026818872
0.41,846.0,0.7038269550748752,0.8385332468283441
0.41,844.1,0.7022462562396007,0.8395875196814441
0.42,851.0,0.7079866888519135,0.827016520894072
0.42,862.0,0.7171381031613977,0.835655262381272
0.42,859.0,0.7146422628951749,0.8361352387088754
0.42,856.0,0.7121464226289518,0.8407744865493155
0.42,853.0,0.7096505823627288,0.8375215500237662
0.42,848.0,0.7054908485856904,0.8341477994653529
0.42,846.5714285714286,0.7043023532208225,0.8331618001904407
0.42,846.625,0.7043469217970051,0.8336361403840269
0.42,845.2222222222222,0.7031798853762249,0.8354713364745546
0.42,844.1,0.7022462562396008,0.8346622980651943
0.43,826.0,0.6871880199667221,0.8326612903225806
0.43,825.0,0.6863560732113144,0.8316532258064516
0.43,833.6666666666666,0.6935662784248474,0.8355719225891706
0.43,831.5,0.6917637271214642,0.8393078079212594
0.43,833.4,0.6933444259567387,0.8376517799338454
0.43,830.1666666666666,0.6906544647809207,0.8380500298898316
0.43,831.0,0.6913477537437605,0.8371629964798414
0.43,830.625,0.6910357737104826,0.8350944306413678
0.43,830.6666666666666,0.6910704381586246,0.8336348780115818
0.43,829.8,0.6903494176372713,0.8343204699650247
0.44,838.0,0.697171381031614,0.8388388388388388
0.44,830.5,0.6909317803660566,0.8321576340633512
0.44,828.3333333333334,0.6891292290626733,0.8327744550975648
0.44,830.75,0.6911397670549084,0.8353454288483245
0.44,828.8,0.6895174708818634,0.8341349289372454
0.44,827.8333333333334,0.6887132556849694,0.8322791074477044
0.44,829.5714285714286,0.6901592583788922,0.83290400444863
0.44,831.0,0.6913477537437605,0.83370617355323
0.44,830.5555555555555,0.6909779996302459,0.8337955537537849
0.44,830.2,0.6906821963394343,0.8342052587634115
0.45,821.0,0.6830282861896838,0.8360488798370672
0.45,823.0,0.6846921797004991,0.827250630394724
0.45,829.6666666666666,0.6902384914032168,0.8308244759291533
0.45,825.25,0.6865640599001663,0.8277554537210585
0.45,826.8,0.6878535773710481,0.8271548580263518
0.45,825.8333333333334,0.6870493621741541,0.8262660186589302
0.45,825.5714285714286,0.6868314713572616,0.827251560699421
0.45,824.875,0.6862520798668885,0.8265505264336366
0.45,825.6666666666666,0.6869107043815863,0.8289464867426867
0.45,825.1,0.6864392678868553,0.8301544021709821
0.46,810.0,0.6738768718801996,0.8333333333333334
0.46,814.5,0.6776206322795341,0.8319810682893847
0.46,812.6666666666666,0.6760953965612867,0.8270446179168288
0.46,812.25,0.6757487520798668,0.8288739984170455
0.46,813.2,0.6765391014975041,0.8298338926111875
0.46,813.6666666666666,0.6769273433166944,0.8287633598870557
0.46,815.1428571428571,0.6781554551937248,0.8296333213563677
0.46,813.875,0.6771006655574043,0.829346422373872
0.46,814.2222222222222,0.6773895359585875,0.8291702522868506
0.46,814.3,0.6774542429284526,0.8289943438094346
0.47,832.0,0.6921797004991681,0.8395560040363269
0.47,823.5,0.685108153078203,0.830978809283552
0.47,818.0,0.6805324459234608,0.8273598565955386
0.47,813.75,0.6769966722129783,0.8278180290926167
0.47,815.4,0.678369384359401,0.8319138659985515
0.47,813.8333333333334,0.6770660011092623,0.8342199320537073
0.47,813.1428571428571,0.6764915616829094,0.834314416181668
0.47,814.25,0.6774126455906821,0.8341284576240051
0.47,811.7777777777778,0.6753558883342577,0.8317965938633639
0.47,813.9,0.6771214642262895,0.8317506670119575
0.48,799.0,0.6647254575707154,0.8194871794871795
0.48,808.5,0.6726289517470881,0.8275168277415469
0.48,807.0,0.6713810316139767,0.8293980924149172
0.48,806.0,0.670549084858569,0.8340337857842608
0.48,800.2,0.6657237936772046,0.8248335194996196
0.48,805.3333333333334,0.6699944536882972,0.825861266249683
0.48,805.0,0.6697171381031614,0.8285059914707363
0.48,809.25,0.6732529118136439,0.8310915279619955
0.48,808.7777777777778,0.6728600480680347,0.8315327182622071
0.48,808.8,0.6728785357737104,0.8310147886218904
0.49,811.0,0.6747088186356073,0.8474399164054337
0.49,797.0,0.6630615640599001,0.8384445344739033
0.49,800.6666666666666,0.6661120354963949,0.8377759974477507
0.49,794.25,0.6607737104825291,0.8359954493183961
0.49,794.8,0.6612312811980032,0.8374736081319656
0.49,794.1666666666666,0.6607043815862451,0.8336653565878293
0.49,799.2857142857143,0.6649631566436891,0.8353151412591634
0.49,797.0,0.6630615640599001,0.8322766572206672
0.49,797.4444444444445,0.6634313181734146,0.8305252243592476
0.49,797.7,0.6636439267886856,0.8303742563274679
0.5,794.0,0.6605657237936772,0.8402116402116402
0.5,789.0,0.6564059900166389,0.8336079298104615
0.5,791.0,0.6580698835274542,0.8382546113448562
0.5,796.25,0.6624376039933444,0.8360454018181417
0.5,794.8,0.6612312811980032,0.8363522450213923
0.5,796.6666666666666,0.6627842484747642,0.833895304422346
0.5,794.5714285714286,0.6610411219396244,0.835019595086907
0.5,794.0,0.6605657237936772,0.8333996899258097
0.5,793.6666666666666,0.6602884082085413,0.831970770943735
0.5,794.0,0.6605657237936772,0.8320547805787241
